
1964 0 0 0
1965 10.5 0 0
1966 0 0 0
1967 0 0 0
1968 0 0 0
1969 0 0 0
1970 0 0 0
1971 0 0 0
1972 0 0 0
1973 0 0 0
1974 0 0 0
1975 0 0 0
1976 0 0 0
1977 0 0 0
1978 0 0 0
1979 0 0 0
1980 0 0 0
1981 0 0 0
1982 0 0 0
1983 0 0 0
1984 0 0 0
1985 0 0 0
1986 0 0 0
1987 0 0 0
1988 0 0 0
1989 0 0 0
1990 0 0 0
1991 10.5 0 0
1992 0 0 0
1993 0 0 0
1994 0 0 0
1995 0 0 0.138
1996 0 0 0.138
1997 0 0 0.138
1998 0 0 0.138
1999 0 0 0.138
2000 0 0 0.138
2001 0 0 0.138
2002 0 0 0.138
2003 0 0 0.138
2004 0 0 0.138
2005 0 0 0.138
2006 0 0 0.138
2007 0 0 0.138
2008 0 0 0.138
2009 0 0 0.138
2010 0 0 0.138
2011 0 0 0.138
2012 0 0 0.138
2013 0 0 0.138
2014 0 0 0.138
2015 0 0 0.138
2016 0 0 0.138
2017 0 0 0.138
2018 0 0 0.138
2019 0 0 0.138
2020 0 0 0.138
2021 0 0 0.138
2022 0 0 0.138
2023 0 0 0.138
